id,issn,idl,Abstract,Title,Autherkeywords,Indexkeywords,Author,AuthorsID,Volume,Issue,Year,Pagestart,Pageend,Pagecount,Source,ENTRYTYPE,doi,url,citation_count,Affiliations,Authors_affiliations,Address,Publisher,Language,AbbreviatedSource,Document_Type,Publication_Stage,Access_Type,EID,author_publ_age,author_age,doc_id,author_order
428,,,,Deep learning characterization of brain tumours with diffusion weighted imaging,,,"Meaney C., Das S., Colak E., Kohandel M.",57203313165;57966593700;53864740900;6507574438;,,,2023,,,,Journal of Theoretical Biology,,10.1016/j.jtbi.2022.111342,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142005076&doi=10.1016%2fj.jtbi.2022.111342&partnerID=40&md5=dca1a64fc109a03f450e86c1dd3b4da4,111342,,,,,,,,,,,,,,
429,,,,Robust multi-view learning with the bounded LINEX loss,,,"Tang J., He H., Fu S., Tian Y., Kou G., Xu S.",57189233670;57965910900;57202713977;9272686000;57068290300;57189712479;,,,2023,,,,Neurocomputing,,10.1016/j.neucom.2022.10.078,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141925987&doi=10.1016%2fj.neucom.2022.10.078&partnerID=40&md5=6ff32c2f9b79d403786bac402da5fae1,0,,,,,,,,384,400,,,,,
430,,,,Optimal distributions of rewards for a two-armed slot machine,,,"Chen Z., Feng X., Liu S., Yan X.",57756025100;57833676400;57219691580;57833676500;,,,2023,,,,Neurocomputing,,10.1016/j.neucom.2022.11.019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141921240&doi=10.1016%2fj.neucom.2022.11.019&partnerID=40&md5=cdc5b5d634b346a20d94444e01e86926,0,,,,,,,,401,407,,,,,
431,,,,Feature selection for distance-based regression: An umbrella review and a one-shot wrapper,,,"Linja J., Hämäläinen J., Nieminen P., Kärkkäinen T.",57217122691;56779711500;57191837182;7004529257;,,,2023,,,,Neurocomputing,,10.1016/j.neucom.2022.11.023,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141893068&doi=10.1016%2fj.neucom.2022.11.023&partnerID=40&md5=218e9c3c9ce478e1670f2955b38a4b1d,0,,,,,,,,344,359,,,,,
432,,,,AI meets UAVs: A survey on AI empowered UAV perception systems for precision agriculture,,,"Su J., Zhu X., Li S., Chen W.-H.",55654755800;15064878200;57424172000;57216794050;,,,2023,,,,Neurocomputing,,10.1016/j.neucom.2022.11.020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141801051&doi=10.1016%2fj.neucom.2022.11.020&partnerID=40&md5=136f9f5a45c2940fbe0001e2dc91128f,0,,,,,,,,242,270,,,,,
433,,,,Classification of long sequential data using circular dilated convolutional neural networks,,,"Cheng L., Khalitov R., Yu T., Zhang J., Yang Z.",57274533100;57274533000;57275412500;57221657592;55716620200;,,,2023,,,,Neurocomputing,,10.1016/j.neucom.2022.10.054,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141533235&doi=10.1016%2fj.neucom.2022.10.054&partnerID=40&md5=da7a3425eb26cdb27bd43bd2bd8af2f6,0,,,,,,,,50,59,,,,,
434,,,,Study of the performance and scalability of federated learning for medical imaging with intermittent clients,,,"Sáinz-Pardo Díaz J., López García Á.",57956780200;57819675800;,,,2023,,,,Neurocomputing,,10.1016/j.neucom.2022.11.011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141521861&doi=10.1016%2fj.neucom.2022.11.011&partnerID=40&md5=87771e8a18f3b48ba81e9e776d792b4b,0,,,,,,,,142,154,,,,,
435,,,,"Exploring three-dimensional space of extractables and leachables in volatility, hydrophobicity, and molecular weight and assessment of roles of gas and liquid chromatographic methods in their comprehensive analysis",,,Li B.J.,57957900400;,,,2023,,,,Journal of Pharmaceutical and Biomedical Analysis,,10.1016/j.jpba.2022.115142,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141449196&doi=10.1016%2fj.jpba.2022.115142&partnerID=40&md5=36cadc5ca0eca2e37b5c2bdd6250650a,115142,,,,,,,,,,,,,,
436,,,,Prediction of ecological status of surface water bodies with supervised machine learning classifiers,,,"Arrighi C., Castelli F.",56505431600;7102139089;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159655,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140714081&doi=10.1016%2fj.scitotenv.2022.159655&partnerID=40&md5=9e0bffe1f72300cac119ef0093a4feaa,159655,,,,,,,,,,,,,,
437,,,,High spatiotemporal resolution estimation of AOD from Himawari-8 using an ensemble machine learning gap-filling method,,,"Chen A., Yang J., He Y., Yuan Q., Li Z., Zhu L.",57942152200;57941934900;57942364600;36635300800;57883792700;57212362592;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159673,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140633261&doi=10.1016%2fj.scitotenv.2022.159673&partnerID=40&md5=edc8fee20a1d36180a0586a49dff280c,159673,,,,,,,,,,,,,,
438,,,,Using machine learning algorithms to predict groundwater levels in Indonesian tropical peatlands,,,"Hikouei I.S., Eshleman K.N., Saharjo B.H., Graham L.L.B., Applegate G., Cochrane M.A.",57224204911;7004875304;6602390007;35113221900;7003428954;57208455126;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159701,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140584761&doi=10.1016%2fj.scitotenv.2022.159701&partnerID=40&md5=3415c03161d0771720d592f1d54c989c,159701,,,,,,,,,,,,,,
439,,,,Dynamic prediction of effective runoff sediment particle size for improved assessment of erosion mitigation efficiency with vegetative filter strips,,,"Reichenberger S., Sur R., Sittig S., Multsch S., Carmona-Cabrero Á., López J.J., Muñoz-Carpena R.",24605508800;57195588510;55490749900;55135912800;57579450200;55685083500;56962724200;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159572,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140460054&doi=10.1016%2fj.scitotenv.2022.159572&partnerID=40&md5=694f11483ed88088ee9e7230ef3f1665,159572,,,,,,,,,,,,,,
440,,,,Comprehensive profiles of per- and polyfluoroalkyl substances in Chinese and African municipal wastewater treatment plants: New implications for removal efficiency,,,"Jiang L., Yao J., Ren G., Sheng N., Guo Y., Dai J., Pan Y.",57850246600;57208109245;57850729300;56414468100;57938163400;13612249400;56789310400;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159638,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140361895&doi=10.1016%2fj.scitotenv.2022.159638&partnerID=40&md5=3f9733afc7a3299165c38926c8a4d46c,159638,,,,,,,,,,,,,,
441,,,,Determinants of phytolith occluded carbon in bamboo stands across forest types in the eastern Indian Himalayas,,,"Debnath N., Nath A., Sileshi G.W., Nath A.J., Nandy S., Das A.K.",57218684834;57207927796;55406176400;57936141100;22985957200;57936553100;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159568,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140330074&doi=10.1016%2fj.scitotenv.2022.159568&partnerID=40&md5=0ce2169d6bad912731c9ca32ddc7f7a5,159568,,,,,,,,,,,,,,
442,,,,Mapping soil arsenic pollution at a brownfield site using satellite hyperspectral imagery and machine learning,,,"Jia X., Hou D.",57208123376;55061025600;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159387,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140319569&doi=10.1016%2fj.scitotenv.2022.159387&partnerID=40&md5=c6245837f53a0678b140066b9cde1c7f,159387,,,,,,,,,,,,,,
443,,,,Temporal continuous monitoring of cyanobacterial blooms in Lake Taihu at an hourly scale using machine learning,,,"Wang S., Zhang X., Wang C., Chen N.",57210184340;57219712861;57934180500;7401911971;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159480,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140268279&doi=10.1016%2fj.scitotenv.2022.159480&partnerID=40&md5=6b77229a86dab97bbcd7717a1d897b3f,159480,,,,,,,,,,,,,,
444,,,,A new perspective to satellite-based retrieval of ground-level air pollution: Simultaneous estimation of multiple pollutants based on physics-informed multi-task learning,,,"Yang Q., Yuan Q., Gao M., Li T.",57199054520;36635300800;57934330300;56813980500;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159542,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140212202&doi=10.1016%2fj.scitotenv.2022.159542&partnerID=40&md5=4f1781fefed36cb04c47b4a2bdf16897,159542,,,,,,,,,,,,,,
445,,,,Mapping Chinese annual gross primary productivity with eddy covariance measurements and machine learning,,,"Zhu X.-J., Yu G.-R., Chen Z., Zhang W.-K., Han L., Wang Q.-F., Chen S.-P., Liu S.-M., Wang H.-M., Yan J.-H., Tan J.-L., Zhang F.-W., Zhao F.-H., Li Y.-N., Zhang Y.-P., Shi P.-L., Zhu J.-J., Wu J.-B., Zhao Z.-H., Hao Y.-B., Sha L.-Q., Zhang Y.-C., Jiang S.-C., Gu F.-X., Wu Z.-X., Zhang Y.-J., Zhou L., Tang Y.-K., Jia B.-R., Li Y.-Q., Song Q.-H., Dong G., Gao Y.-H., Jiang Z.-D., Sun D., Wang J.-L., He Q.-H., Li X.-H., Wang F., Wei W.-X., Deng Z.-M., Hao X.-X., Li Y., Liu X.-L., Zhang X.-F., Zhu Z.-L.",57001593700;55807480400;57001631400;57211253051;57211257107;56990480300;57933340300;57933262900;57933340400;14057380800;36626757400;55495293500;57217563227;57933340500;55875654600;57896812600;57933210500;57933181800;21935372100;57933181900;57668073200;49362491700;7404452114;57657918500;48261647000;57933313800;57933236000;55271864200;7007112046;57933236100;57894208200;48761185400;57933340600;57933313900;57195679612;37073845100;56767406600;57933263000;57207773816;57933263100;57933182000;56651574500;57933365700;57933210600;56497731200;57933263200;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159390,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140143764&doi=10.1016%2fj.scitotenv.2022.159390&partnerID=40&md5=2f9024838cc47d6956324b93a366a9b4,159390,,,,,,,,,,,,,,
446,,,,Multiple machine learning algorithms assisted QSPR models for aqueous solubility: Comprehensive assessment with CRITIC-TOPSIS,,,"Zhu T., Chen Y., Tao C.",56293969700;57723364400;57256984600;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159448,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140097781&doi=10.1016%2fj.scitotenv.2022.159448&partnerID=40&md5=4f599733c4dbf57de022ee690cbea58e,159448,,,,,,,,,,,,,,
447,,,,High-resolution soil moisture mapping using PSO-based optimized cerebellar model articulation controller (CMAC),,,"Moosavi V., Karami A., Aliramaee R.",55221829000;55222258300;57754699000;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159493,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140093122&doi=10.1016%2fj.scitotenv.2022.159493&partnerID=40&md5=68ec06019cd0c10309f2de292c218793,159493,,,,,,,,,,,,,,
448,,,,Identification of neurotoxic compounds in cyanobacteria exudate mixtures,,,"Zi Y., Barker J.R., MacIsaac H.J., Zhang R., Gras R., Chiang Y.-C., Zhou Y., Lu F., Cai W., Sun C., Chang X.",57210579863;57223186018;7004824705;57932491000;7006256270;57932491100;57932072000;57931795500;57306298700;57305679500;57777563200;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159257,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140053540&doi=10.1016%2fj.scitotenv.2022.159257&partnerID=40&md5=99f764683925ba65a733b65cc9f6523c,159257,,,,,,,,,,,,,,
449,,,,Empirical nitrogen and sulfur critical loads of U.S. tree species and their uncertainties with machine learning,,,"Pavlovic N.R., Chang S.Y., Huang J., Craig K., Clark C., Horn K., Driscoll C.T.",57211533913;57928014500;57928014600;55346851800;55368679100;54389025500;7202046491;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159252,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139875604&doi=10.1016%2fj.scitotenv.2022.159252&partnerID=40&md5=0e20aa2e77c81288dc98016239c3e3c1,159252,,,,,,,,,,,,,,
450,,,,Understanding and revealing the intrinsic impacts of the COVID-19 lockdown on air quality and public health in North China using machine learning,,,"Lv Y., Tian H., Luo L., Liu S., Bai X., Zhao H., Zhang K., Lin S., Zhao S., Guo Z., Xiao Y., Yang J.",57217038910;7202161846;57204965332;57191421845;57202813930;56447312900;57850058500;57202812133;57202944646;57212212688;57355583500;57356143600;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159339,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139832679&doi=10.1016%2fj.scitotenv.2022.159339&partnerID=40&md5=0fb719ae81fce700e61cab42b331fe57,159339,,,,,,,,,,,,,,
451,,,,Revealing the sources of arsenic in private well water using Random Forest Classification and Regression,,,"Giri S., Kang Y., MacDonald K., Tippett M., Qiu Z., Lathrop R.G., Obropta C.C.",35175962500;57198435314;57218655437;57218656797;7202941656;7006253645;6506694934;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159360,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139830388&doi=10.1016%2fj.scitotenv.2022.159360&partnerID=40&md5=3017e9a9a800dedfc8d52f906b31445e,159360,,,,,,,,,,,,,,
452,,,,Prediction of organic contaminant rejection by nanofiltration and reverse osmosis membranes using interpretable machine learning models,,,"Zhu T., Zhang Y., Tao C., Chen W., Cheng H.",56293969700;57211953284;57256984600;57209460566;56681555000;,,,2023,,,,Science of the Total Environment,,10.1016/j.scitotenv.2022.159348,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139591415&doi=10.1016%2fj.scitotenv.2022.159348&partnerID=40&md5=81e7a6c20206664433eb23b0eb082276,159348,,,,,,,,,,,,,,
453,,,,"GARBAGE IN, GARBAGE OUT: A THEORY-DRIVEN APPROACH TO IMPROVE DATA HANDLING IN SUPERVISED MACHINE LEARNING",,,"Hyde S.J., Bachura E., Harrison J.S.",57934088600;57197747738;56878135400;,,,2023,,,,Research Methodology in Strategy and Management,,10.1108/S1479-838720220000014006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140236633&doi=10.1108%2fS1479-838720220000014006&partnerID=40&md5=36f9933e1846fee84506953de29d089b,0,,,,,,,,101,132,,,,,
454,,,,ARTIFICIAL INTELLIGENCE AND THE OPERATIONALIZATION OF PSYCHOLOGICAL CONSTRUCTS: THE CASE OF EMOTIONS AND EMOTIONAL AUTHENTICITY OF ENTREPRENEURS DURING PITCH PRESENTATIONS,,,"Schwab A., Shuumarjav Y., Telkamp J.B., Beltran J.R.",7101877304;57934107800;57455235300;57833930500;,,,2023,,,,Research Methodology in Strategy and Management,,10.1108/S1479-838720220000014007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140234588&doi=10.1108%2fS1479-838720220000014007&partnerID=40&md5=b9a17f48dd2439a6980dfa7d69b47cc0,0,,,,,,,,133,155,,,,,
455,,,,Predicting vascular mild cognitive impairment based on vascular risk factors: construction and application of a support vector machine model,,,"Qian Z., Minjie B., Qin H., Dongfeng H.",57814461800;57814263700;57814661200;57814461900;,,,2023,,,,Chinese Journal of Tissue Engineering Research,,10.12307/2022.1016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134663795&doi=10.12307%2f2022.1016&partnerID=40&md5=b2f974330d042cf57091581c39c51c25,0,2,,,,,,,287,292,,,,,
456,,,,Do logarithmic terms exist in the drag coefficient of a single sphere at high Reynolds numbers?,,,"El Hasadi Y.M.F., Padding J.T.",55665675500;6603021632;,,,2023,,,,Chemical Engineering Science,,10.1016/j.ces.2022.118195,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140473469&doi=10.1016%2fj.ces.2022.118195&partnerID=40&md5=cdd70062d15e83959cd30f3e890c2cd6,118195,,,,,,,,,,,,,,
457,,,,Prediction of droplets characteristic diameters and polydispersity index induced by a bifluid spraying nozzle by the means of dimensional analysis,,,"Lachin K., Niane M., Person M., Mazet J., Delaplace G., Turchiuli C.",57191667320;57936288600;57935879500;57936697400;55908297100;56075748000;,,,2023,,,,Chemical Engineering Science,,10.1016/j.ces.2022.118187,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140321697&doi=10.1016%2fj.ces.2022.118187&partnerID=40&md5=c646ac1d171e269f11738a4be9dc4a8a,118187,,,,,,,,,,,,,,
458,,,,Automatic creation of molecular substructures for accurate estimation of pure component properties using connectivity matrices,,,"Pan Q., Fan X., Li J.",57915171200;57872064500;56113709200;,,,2023,,,,Chemical Engineering Science,,10.1016/j.ces.2022.118214,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140289434&doi=10.1016%2fj.ces.2022.118214&partnerID=40&md5=6ad36782a38884d9d98737d34d6e8ca8,118214,,,,,,,,,,,,,,
459,,,,Preference estimation under bounded rationality: Identification of attribute non-attendance in stated-choice data using a support vector machines approach,,,"Díaz V., Montoya R., Maldonado S.",57761332500;57201469588;16413478700;,,,2023,,,,European Journal of Operational Research,,10.1016/j.ejor.2022.04.018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132666602&doi=10.1016%2fj.ejor.2022.04.018&partnerID=40&md5=6317da7c75fab04af32e0b351862fefc,0,2,,,,,,,797,812,,,,,
460,,,,Random Forests and the measurement of super-efficiency in the context of Free Disposal Hull,,,"Esteve M., Aparicio J., Rodriguez-Sala J.J., Zhu J.",57202940453;7103110235;6504307905;55704649200;,,,2023,,,,European Journal of Operational Research,,10.1016/j.ejor.2022.04.024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132665028&doi=10.1016%2fj.ejor.2022.04.024&partnerID=40&md5=f5662679a0a8c960648562f2f37bbf89,0,2,,,,,,,729,744,,,,,
461,,,,Enhanced instance space analysis for the maximum flow problem,,,"Alipour H., Muñoz M.A., Smith-Miles K.",57667716600;55499624900;55369980900;,,,2023,,,,European Journal of Operational Research,,10.1016/j.ejor.2022.04.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129531685&doi=10.1016%2fj.ejor.2022.04.012&partnerID=40&md5=bce3b21314d81fee4b8cb68c1918b8b2,0,2,,,,,,,411,428,,,,,
462,,,,Dynamic optimization with side information,,,"Bertsimas D., McCord C., Sturt B.",7005282772;57213703448;55928393700;,,,2023,,,,European Journal of Operational Research,,10.1016/j.ejor.2022.03.030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127700596&doi=10.1016%2fj.ejor.2022.03.030&partnerID=40&md5=d4f3b427ba5365f99832e52d77e052da,0,2,,,,,,,634,651,,,,,
463,,,,Identification of factors influencing net primary productivity of terrestrial ecosystems based on interpretable machine learning evidence from the county-level administrative districts in China,,,"Yi Z., Wu L.",57215011018;56843958600;,,,2023,,,,Journal of Environmental Management,,10.1016/j.jenvman.2022.116798,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142398652&doi=10.1016%2fj.jenvman.2022.116798&partnerID=40&md5=d76809cb745c2c93dfa1472ad2b4b7fa,116798,,,,,,,,,,,,,,
464,,,,A hybrid semi-supervised regression based machine learning method for predicting peak wind loads on a group of buildings,,,"Du K., Chen B.",57195382790;56948850700;,,,2023,,,,Engineering Structures,,10.1016/j.engstruct.2022.115245,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142395279&doi=10.1016%2fj.engstruct.2022.115245&partnerID=40&md5=1a983c4a66cc98df5239a29c39c97211,115245,,,,,,,,,,,,,,
465,,,,Prediction and early warning of wind-induced girder and tower vibration in cable-stayed bridges with machine learning-based approach,,,"Ye X.-W., Sun Z., Lu J.",57971123400;55977986700;57971123500;,,,2023,,,,Engineering Structures,,10.1016/j.engstruct.2022.115261,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142225458&doi=10.1016%2fj.engstruct.2022.115261&partnerID=40&md5=4ac58004f29e53f88526f25ec82e82c3,115261,,,,,,,,,,,,,,
