id,issn,idl,Abstract,Title,Autherkeywords,Indexkeywords,Author,AuthorsID,Volume,Issue,Year,Pagestart,Pageend,Pagecount,Source,ENTRYTYPE,doi,url,citation_count,Affiliations,Authors_affiliations,Address,Publisher,Language,AbbreviatedSource,Document_Type,Publication_Stage,Access_Type,EID,author_publ_age,author_age,doc_id,author_order
744,,,,The evaluation of microcomputer programs: an area of debate,,,Johnston V.M.,57041688700,,,1987,,,,Journal of Computer Assisted Learning,,10.1111/j.1365-2729.1987.tb00307.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991138931&doi=10.1111%2fj.1365-2729.1987.tb00307.x&partnerID=40&md5=9b305a2ad83088a31601899817ebf75d,14,50,,,,,,Article,Scopus,14,,,,,
745,,,,Teaching and learning software project management: A hands-on approach,,,"Garcia R.E.; Correia R.C.M.; Olivete C., Jr.; Brandi A.C.; Prates J.M.",10045184700; 10039885900; 56200592300; 16644597000; 56023395400,,,2015,,,,"Proceedings - Frontiers in Education Conference, FIE",,10.1109/FIE.2015.7344412,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960345444&doi=10.1109%2fFIE.2015.7344412&partnerID=40&md5=4e142f13e1e5f995cd453ff347856dfd,13,,,,,,,Conference paper,Scopus,13,,,,,
746,,,,Software engineer education support system ALECSS utilizing devOps tools,,,Ohtsuki M.; Ohta K.; Kakeshita T.,7005123877; 57208581144; 7006203080,,,2016,,,,ACM International Conference Proceeding Series,,10.1145/3011141.3011200,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014903741&doi=10.1145%2f3011141.3011200&partnerID=40&md5=4e8c709de347d07bf3e80e685caa4334,14,213,,,,,,Conference paper,Scopus,14,,,,,
747,,,,Identifying code smells with collaborative practices: A controlled experiment,,,Oliveira R.; Estácio B.; Garcia A.; Marczak S.; Prikladnicki R.; Kalinowski M.; Lucena C.,57188679629; 55513944600; 7404608626; 24477940900; 13612977400; 8288075800; 26643099500,,,2016,,,,"Proceedings - 2016 10th Brazilian Symposium on Components, Architectures and Reuse Software, SBCARS 2016",,10.1109/SBCARS.2016.18,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011317373&doi=10.1109%2fSBCARS.2016.18&partnerID=40&md5=563d28eb1a7b0f43d9f25c57e99291dd,13,70,,,,,,Conference paper,Scopus,13,,,,,
748,,,,Usability assessment of pacemaker programmers,,,Chiu C.C.; Vicente K.J.; Buffo-Sequeira I.; Hamilton R.M.; McCrindle B.W.,35723611800; 56509234300; 6505611000; 55676429700; 7005952744,,,2004,,,,PACE - Pacing and Clinical Electrophysiology,,10.1111/j.1540-8159.2004.00643.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-7744235045&doi=10.1111%2fj.1540-8159.2004.00643.x&partnerID=40&md5=abd3da34d256e38740e72164308720fb,15,1398,,,,,,Article,Scopus,15,,,,,
749,,,,«You say you want a revolution?» A contribution to the current debate on language policies in the domain of languages for students of other disciplines at university level; [« You say you want a revolution? » Contribution à la réflexion pour une politique des langues adaptée au secteur LANSAD],,,Braud V.; Millot P.; Sarré C.; Wozniak S.,56921866700; 56921759000; 35094620300; 36144783800,,,2015,,,,Recherche et Pratiques Pedagogiques en Langues de Specialite - Cahiers de l'APLIUT,,10.4000/apliut.5020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945176472&doi=10.4000%2fapliut.5020&partnerID=40&md5=305fbe0cef9d61f58dccb56712908746,14,66,,,,,,Article,Scopus,14,,,,,
750,,,,Quality assessment of spinal cord injury patient education resources,,,Agarwal N.; Hansberry D.R.; Singh P.L.; Heary R.F.; Goldstein I.M.,56380998400; 55766233400; 56053189400; 12761446600; 35271880000,,,2014,,,,Spine,,10.1097/BRS.0000000000000308,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926144970&doi=10.1097%2fBRS.0000000000000308&partnerID=40&md5=ebe7791cc30f6ad6d9c5f0466dd24c7b,16,E704,,,,,,Article,Scopus,16,,,,,
751,,,,Learning to construct quality software with the Ceilidh system,,,Benford S.; Burke E.; Foxley E.,7006887786; 7202857377; 6602511840,,,1993,,,,Software Quality Journal,,10.1007/BF00402268,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040852870&doi=10.1007%2fBF00402268&partnerID=40&md5=127168499618aa23dab70cfc64d01be1,15,197,,,,,,Article,Scopus,15,,,,,
752,,,,Patient-targeted websites on overactive bladder: What are our patients reading?,,,Clancy A.A.; Hickling D.; Didomizio L.; Sanaee M.; Shehata F.; Zee R.; Khalil H.,18633338100; 25221341800; 57191574810; 57194526705; 57225325704; 57195252697; 57212401406,,,2018,,,,Neurourology and Urodynamics,,10.1002/nau.23359,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026517758&doi=10.1002%2fnau.23359&partnerID=40&md5=398da1d2234130d2d498c88e45880737,14,841,,,,,,Article,Scopus,14,,,,,
753,,,,Using Free/Libre Open Source Software projects as E-learning tools,,,Cerone A.; Sowe S.K.,57193048432; 14819645600,,,2010,,,,Electronic Communications of the EASST,,10.14279/tuj.eceasst.33.457.445,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995330639&doi=10.14279%2ftuj.eceasst.33.457.445&partnerID=40&md5=57c2e358c3a79dc7108f6e24a5a2d3d7,13,,,,,,,Conference paper,Scopus,13,,,,,
754,,,,English Language Learners' Transitional Needs from High School to University: An Exploratory Study,,,Roessingh H.; Douglas S.,6506747992; 42061352400,,,2012,,,,Journal of International Migration and Integration,,10.1007/s12134-011-0202-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864153402&doi=10.1007%2fs12134-011-0202-8&partnerID=40&md5=4c4c0b67162166630f70669532767e81,16,301,,,,,,Article,Scopus,16,,,,,
755,,,,Malware triage based on static features and public APT reports,,,Laurenza G.; Aniello L.; Lazzeretti R.; Baldoni R.,57191903846; 39860935400; 35105133400; 35580567700,,,2017,,,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,10.1007/978-3-319-60080-2_21,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021712538&doi=10.1007%2f978-3-319-60080-2_21&partnerID=40&md5=c22cec8e2b0438c9b5b57c146872609a,12,305,,,,,,Conference paper,Scopus,12,,,,,
756,,,,Accuracy and reliability of internet resources providing information on obstructive sleep apnea,,,Lee J.; Ban W.H.; Park H.K.; Na E.; Kim S.K.; Kang H.H.; Lee S.H.,58176385400; 57190174214; 57204319530; 57204315547; 57204331752; 26535966200; 57484738300,,,2018,,,,Journal of Clinical Sleep Medicine,,10.5664/jcsm.7380,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055140578&doi=10.5664%2fjcsm.7380&partnerID=40&md5=710b7e38dc089d80c871d10fa5bcec29,10,1723,,,,,,Article,Scopus,10,,,,,
757,,,,The deceptive mean: Conceptual scoring of cloze entries differentially advantages more able readers,,,O'Toole J.M.; King R.A.R.,7005957479; 56166202800,,,2011,,,,Language Testing,,10.1177/0265532210375687,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79751515029&doi=10.1177%2f0265532210375687&partnerID=40&md5=ff031bf494fa7799ab5212304509bc16,11,144,,,,,,Article,Scopus,11,,,,,
758,,,,National survey of patients' bill of rights statutes,,,Paasche-Orlow M.K.; Jacob D.M.; Hochhauser M.; Parker R.M.,6603331238; 8589792700; 7004225078; 7402753256,,,2009,,,,Journal of General Internal Medicine,,10.1007/s11606-009-0914-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649964413&doi=10.1007%2fs11606-009-0914-z&partnerID=40&md5=36d6a04b5f33b7507e571a1fa0a4f19b,11,494,,,,,,Article,Scopus,11,,,,,
759,,,,Educational software and low vision students: Evaluating accessibility factors,,,Dini S.; Ferlino L.; Gettani A.; Martinoli C.; Ott M.,22333737600; 22333862800; 19336848900; 22433317200; 23397859100,,,2007,,,,Universal Access in the Information Society,,10.1007/s10209-006-0056-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548015838&doi=10.1007%2fs10209-006-0056-6&partnerID=40&md5=4a11e3c69a45f696555d66401761f49e,11,29,,,,,,Article,Scopus,11,,,,,
760,,,,ProgEdu - An automatic assessment platform for programming courses,,,Chen H.-M.; Chen W.-H.; Hsueh N.-L.; Lee C.-C.; Li C.-H.,8348911000; 57195517592; 9276504400; 57195515130; 57195519592,,,2017,,,,"Proceedings of the 2017 IEEE International Conference on Applied System Innovation: Applied System Innovation for Modern Technology, ICASI 2017",,10.1109/ICASI.2017.7988376,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028567953&doi=10.1109%2fICASI.2017.7988376&partnerID=40&md5=5d8554ffa4fd32fcf53f986481abafa2,10,176,,,,,,Conference paper,Scopus,10,,,,,
761,,,,Mathematical approaches to software quality,,,O'Regan G.,55999980800,,,2006,,,,Mathematical Approaches to Software Quality,,10.1007/1-84628-435-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892313371&doi=10.1007%2f1-84628-435-9&partnerID=40&md5=8871314be9ebca9022b5a0318115ba60,12,231,,,,,,Book,Scopus,12,,,,,
762,,,,DevOps in practice for education management information system at ECNU,,,Yang D.; Wang D.; Yang D.; Dong Q.; Wang Y.; Zhou H.; Daocheng H.,57219503741; 57219503474; 57219503696; 12902750900; 58855525200; 57195495008; 57219503361,,,2020,,,,Procedia Computer Science,,10.1016/j.procs.2020.09.148,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093365749&doi=10.1016%2fj.procs.2020.09.148&partnerID=40&md5=ec8e9c89617446e1d78a13a540753901,11,1391,,,,,,Conference paper,Scopus,11,,,,,
763,,,,"Web-based health information following the renewal of the cervical screening program in Australia: Evaluation of readability, understandability, and credibility",,,Mac O.A.; Thayre A.; Tan S.; Dodd R.H.,57214730431; 57217499926; 57217500260; 56003410500,,,2020,,,,Journal of Medical Internet Research,,10.2196/16701,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087321216&doi=10.2196%2f16701&partnerID=40&md5=3eb04931dfec45b49704fdfc391e855d,12,,,,,,,Article,Scopus,12,,,,,
764,,,,The significance of participant experience when evaluating software inspection techniques,,,McMeekin D.A.; Konsky B.R.V.; Robey M.; Cooper D.J.A.,19640399500; 6603458175; 6603845736; 7404354814,,,2009,,,,"Proceedings of the Australian Software Engineering Conference, ASWEC",,10.1109/ASWEC.2009.13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349486828&doi=10.1109%2fASWEC.2009.13&partnerID=40&md5=e2b5b04d57a5347eda6d37611ad9adb5,12,209,,,,,,Conference paper,Scopus,12,,,,,
765,,,,Abstracting and narrating novice programs using regular expressions,,,Ade-Ibijola A.; Ewert S.; Sanders I.,57198395064; 56243617900; 7004408250,,,2014,,,,ACM International Conference Proceeding Series,,10.1145/2664591.2664601,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958690122&doi=10.1145%2f2664591.2664601&partnerID=40&md5=c9fe80405d94b890ab01bcd78f6e2a00,11,28,,,,,,Conference paper,Scopus,11,,,,,
766,,,,Designing human-centric software artifacts with future users: a case study,,,Roccetti M.; Prandi C.; Mirri S.; Salomoni P.,6701685883; 37561894100; 15127615500; 6603869172,,,2020,,,,Human-centric Computing and Information Sciences,,10.1186/s13673-020-0213-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081561782&doi=10.1186%2fs13673-020-0213-6&partnerID=40&md5=53ba45ed10fc27f591606843f1412f43,10,,,,,,,Article,Scopus,10,,,,,
767,,,,Patient education information: Readability of prosthetic publications,,,Smith C.R.; Smith C.A.,57198967986; 8108368500,,,1994,,,,Journal of Prosthetics and Orthotics,,10.1097/00008526-199406040-00005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-21844494899&doi=10.1097%2f00008526-199406040-00005&partnerID=40&md5=a8cd13d38e6bf3b3e249e41d70c9293e,12,118,,,,,,Article,Scopus,12,,,,,
768,,,,A computer-based readability analysis of patient-reported outcome questionnaires related to oral health quality of life,,,Pace C.C.; Atcherson S.R.; Zraick R.I.,7103246702; 15520446800; 6701477655,,,2012,,,,Patient Education and Counseling,,10.1016/j.pec.2012.05.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866606654&doi=10.1016%2fj.pec.2012.05.010&partnerID=40&md5=2a20c828f83279679018c29243736c02,11,81,,,,,,Article,Scopus,11,,,,,
769,,,,Some aspects of grading java code submissions in MOOCs,,,Király S.; Nehéz K.; Hornyák O.,56676094000; 56996187000; 35100213600,,,2017,,,,Research in Learning Technology,,10.25304/rlt.v25.1945,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034224431&doi=10.25304%2frlt.v25.1945&partnerID=40&md5=156491152b851717262af2abe662deb8,12,,,,,,,Article,Scopus,12,,,,,
770,,,,A programming style taxonomy,,,Oman P.W.; Cook C.R.,7003315558; 7402436141,,,1991,,,,The Journal of Systems and Software,,10.1016/0164-1212(91)90044-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026190178&doi=10.1016%2f0164-1212%2891%2990044-7&partnerID=40&md5=72306bb356642999dd1b3be1efa01e2c,13,301,,,,,,Article,Scopus,13,,,,,
771,,,,Factors Affecting Students Performance in Distributed Pair Programming,,,Xinogalos S.; Satratzemi M.; Chatzigeorgiou A.; Tsompanoudi D.,13006140900; 35608934100; 6701702023; 50862342700,,,2019,,,,Journal of Educational Computing Research,,10.1177/0735633117749432,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063257547&doi=10.1177%2f0735633117749432&partnerID=40&md5=ef0a9ab4307804a8e0399e440cb7b455,11,544,,,,,,Article,Scopus,11,,,,,
772,,,,How natural is natural language?: How well do computer science students write use cases?,,,Jagielska D.; Wernick P.; Wood M.; Bennett S.,14034053000; 8415005400; 57199315700; 57198384580,,,2006,,,,"Proceedings of the Conference on Object-Oriented Programming Systems, Languages, and Applications, OOPSLA",,10.1145/1176617.1176744,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248384382&doi=10.1145%2f1176617.1176744&partnerID=40&md5=22f184f385c7ba358877dc74b4021211,12,924,,,,,,Conference paper,Scopus,12,,,,,
773,,,,AutoStyle: Toward coding style feedback at scale,,,Choudhury R.R.; Yin H.; Moghadam J.; Fox A.,56597570900; 56597298800; 56597928000; 35571093800,,,2016,,,,"Proceedings of the ACM Conference on Computer Supported Cooperative Work, CSCW",,10.1145/2818052.2874315,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963537636&doi=10.1145%2f2818052.2874315&partnerID=40&md5=8adb08444766e16636b981f4b17acad1,11,24,,,,,,Conference paper,Scopus,11,,,,,
774,,,,Evaluating the complexity of online patient education materials about brain aneurysms published by major academic institutions,,,Gupta R.; Adeeb N.; Griessenauer C.J.; Moore J.M.; Patel A.S.; Kim C.; Thomas A.J.; Ogilvy C.S.,57190034685; 55179520500; 34768037700; 57190032590; 56518816300; 57193628234; 14631163800; 7004678532,,,2017,,,,Journal of Neurosurgery,,10.3171/2016.5.JNS16793,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026740083&doi=10.3171%2f2016.5.JNS16793&partnerID=40&md5=a2e5ea18242fdd694839d9383c983383,10,283,,,,,,Article,Scopus,10,,,,,
775,,,,Static analysis for dummies: Experiencing LiSA,,,Ferrara P.; Negrini L.; Arceri V.; Cortesi A.,24172958700; 57219763637; 57193644512; 57211052239,,,2021,,,,"SOAP 2021 - Proceedings of the 10th ACM SIGPLAN International Workshop on the State Of the Art in Program Analysis, co-located with PLDI 2021",,10.1145/3460946.3464316,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110105851&doi=10.1145%2f3460946.3464316&partnerID=40&md5=bb429e8113c2e5e0935adccb35c76455,11,6,,,,,,Conference paper,Scopus,11,,,,,
776,,,,Quality management in engineering: A scientific and systematic approach,,,Lim J.S.,57211910115,,,2019,,,,Quality Management in Engineering: A Scientific and Systematic Approach,,10.1201/9780429281600,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075295192&doi=10.1201%2f9780429281600&partnerID=40&md5=8f49d94c120f24cf6e32693dddead2d4,11,338,,,,,,Book,Scopus,11,,,,,
777,,,,A large-scale evaluation of a rubric for the automatic assessment of algorithms and programming concepts,,,Alves N.D.C.; Wangenheim C.G.V.; Hauck J.C.R.; Borgatto A.F.,57201656889; 7801373211; 14045055000; 24472830100,,,2020,,,,SIGCSE 2020 - Proceedings of the 51st ACM Technical Symposium on Computer Science Education,,10.1145/3328778.3366840,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081601196&doi=10.1145%2f3328778.3366840&partnerID=40&md5=1442b601c1ae6b24cd2b1ee1c881db81,12,562,,,,,,Conference paper,Scopus,12,,,,,
778,,,,"Empirical study of how personality, team processes and task characteristics relate to satisfaction R and software quality",,,Acuña S.T.; Gómez M.; De Lara J.,6602208682; 55682208100; 6604098453,,,2008,,,,ESEM'08: Proceedings of the 2008 ACM-IEEE International Symposium on Empirical Software Engineering and Measurement,,10.1145/1414004.1414056,https://www.scopus.com/inward/record.uri?eid=2-s2.0-62949120571&doi=10.1145%2f1414004.1414056&partnerID=40&md5=49873cb481c7fb27e427d4bcfd8a860c,11,293,,,,,,Conference paper,Scopus,11,,,,,
779,,,,Design patterns in software maintenance: An experiment replication at university of Alabama,,,Nanthaamornphong A.; Carver J.C.,55078383700; 12446411300,,,2011,,,,"Proceedings - 2011 2nd International Workshop on Replication in Empirical Software Engineering Research, RESER 2011",,10.1109/RESER.2011.11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858025856&doi=10.1109%2fRESER.2011.11&partnerID=40&md5=5c401aafd4d9dc877288c2e9643d1b58,12,24,,,,,,Conference paper,Scopus,12,,,,,
780,,,,MOQA; unlocking the potential of compositional static average-case analysis,,,Schellekens M.P.,7003762432,,,2010,,,,Journal of Logic and Algebraic Programming,,10.1016/j.jlap.2009.02.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-71549168347&doi=10.1016%2fj.jlap.2009.02.006&partnerID=40&md5=edca8bdb66f84b353dda32b1ecee722f,11,83,,,,,,Article,Scopus,11,,,,,
781,,,,"Assessing the Students' Understanding and their Mistakes in Code Review Checklists: An Experience Report of 1,791 Code Review Checklist Questions from 394 Students",,,Chong C.Y.; Thongtanunam P.; Tantithamthavorn C.,55789402100; 56470783100; 55361007600,,,2021,,,,Proceedings - International Conference on Software Engineering,,10.1109/ICSE-SEET52601.2021.00011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115629177&doi=10.1109%2fICSE-SEET52601.2021.00011&partnerID=40&md5=77a43bad9177ef89485d2797d790a05f,12,29,,,,,,Conference paper,Scopus,12,,,,,
782,,,,Is external code quality correlated with programming experience or feelgood factor?,,,Madeyski L.,14045220900,,,2006,,,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,10.1007/11774129_7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746207976&doi=10.1007%2f11774129_7&partnerID=40&md5=053785787b47de475f80b774d92bd66a,11,74,,,,,,Conference paper,Scopus,11,,,,,
783,,,,"Quality and readability of information pamphlets on hearing and paediatric hearing loss in the Gauteng Province, South Africa",,,Joubert K.; Githinji E.,26649938500; 55978882200,,,2014,,,,International Journal of Pediatric Otorhinolaryngology,,10.1016/j.ijporl.2013.12.018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892477589&doi=10.1016%2fj.ijporl.2013.12.018&partnerID=40&md5=85e65739737084b483554d0bfeedeb76,12,358,,,,,,Article,Scopus,12,,,,,
784,,,,Static Analysis of Software: The Abstract Interpretation,,,Boulanger J.-L.,24528293000,,,2013,,,,Static Analysis of Software: The Abstract Interpretation,,10.1002/9781118602867,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888738109&doi=10.1002%2f9781118602867&partnerID=40&md5=1eceb8c53a9ae5c9e59d1631802b8d2b,12,331,,,,,,Book,Scopus,12,,,,,
